Entity,average_probability,high_probability,low_probability,std_dev_probability
County Kilkenny,0.00045968188246779034,0.0019587677110311,8.28411482036423e-08,0.0007078078758555522
Court records,0.011141776615039675,0.0997221001045796,2.592373922249424e-07,0.03121352490371882
Creative Writing,0.0010638762336941331,0.0059809944980981,4.3523069409799045e-06,0.0021358801910701954
Creative alternatives like Dvorak and more recently Swype still,6.729658967462471e-29,5.31796568084073e-28,1.949985571373585e-34,1.6598089464656865e-28
"Creswell, Munsell, Fultz & Zirbel",1.3266768713394451e-28,8.108987941139063e-28,2.9179467265825743e-31,2.627388785338212e-28
Critiques of Human Rights Philosophers who have criticized the concept of human rights,8.56578792152755e-17,8.297674278932845e-16,4.785030184029647e-21,2.6149603987048436e-16
Crown Prince Qi,1.9275827399372897e-09,1.0749108394536532e-08,3.715939901384882e-13,3.8349301270477995e-09
Crude futures,8.769155405296127e-06,3.235414709224191e-05,5.5047131040154414e-09,1.372645566575722e-05
Culver et al.,7.109623482100647e-09,6.24933000115832e-08,2.462901782680976e-13,1.9532778779085535e-08
Cyrenaica,6.690141113154102e-05,0.0004793977275953,4.864143419345135e-08,0.00014612766553434006
Czechoslovakia,0.15703965087427713,0.6477119657258414,6.294089206605617e-05,0.22490600814614775
D'Amour,1.3411821555139685e-06,8.698927498999003e-06,1.5025069450982287e-10,2.972361755266447e-06
Dante Gabriel Rossetti,0.07152869923536548,0.3199711448097646,9.3537582249881e-06,0.12859792738754114
Dave Albo,6.997985761806957e-07,2.205290339333957e-06,6.079857967639736e-11,9.257057958782272e-07
David Jenkins,3.63659961499283e-07,2.031376160175241e-06,1.4664865335786485e-08,6.214385394967422e-07
De Pedis,1.823383690854561e-11,8.203909830889401e-11,1.402753237882683e-13,2.4905021557155333e-11
DeLay's wife,1.0784114016014668e-09,8.100794380984984e-09,1.1029169688638217e-12,2.512559847249538e-09
December,0.10934990977675621,0.4832657873630523,9.128851161221974e-06,0.14436590633856633
December of the same year,1.990268654513303e-09,1.1739250646518954e-08,6.2537670091087726e-12,3.7345054945645296e-09
December of this year,2.572095238985099e-08,8.800727696707134e-08,1.2678466396872275e-11,3.3006564252002584e-08
Deloitte,0.008066187774462401,0.0716858896077786,2.3537674998285657e-06,0.02242216994755918
Democrat Senator Jack Reed,1.2099459091457615e-08,7.94039677612025e-08,1.7262940963082178e-11,2.5777498458370172e-08
Democratic strength,6.488356544151887e-08,1.799171768014501e-07,2.0869526671886044e-10,6.289289245419796e-08
Democrats,0.02147172745026178,0.109450414776802,1.3360055163502691e-05,0.04138693262765909
Deputy Director of Central Intelligence,0.0002937481600001572,0.001403425513919,1.9422252772004085e-07,0.0005165272674667763
Derek St. Holmes,8.975339999436398e-07,6.247527737875462e-06,4.97935911434852e-10,1.926329943885377e-06
Deutsch,0.003418331186549009,0.0153102427721023,2.1805870346724987e-05,0.006245817338853805
Didelphidae,1.547268476553856e-05,0.000154507324784,5.156300943108384e-11,4.88518097310523e-05
"Diexi Haizi, Mao'ergai, Songpan",1.1188205099854826e-28,7.974994275003946e-28,2.612954111302505e-38,2.6000991580685078e-28
Diocletian,0.006773948593760961,0.0155289084089164,0.0001670465800099,0.005464547570144418
DirecTV,0.0006400081649683784,0.0040106492368799,2.9223257471265e-07,0.0012541037433336903
Disney,0.1035927562625147,0.4204835891723633,0.0013184599811211,0.13640505696970823
Dissemination,0.00010830867169927103,0.0004507619305513,6.039584808068224e-06,0.00016219116021964886
Dissonance,0.00037707311867535954,0.0033037746080256,1.2070151287257718e-07,0.0010304819181380666
"Donald Harty, president of Charisma Group Inc., a New York franchisee of Grand Metropolitan PLC's Burger King chain",2.660811435920485e-50,1.1458456836286262e-49,5.167860023481346e-52,3.587419127021059e-50
Donoghue's,2.8286375618449686e-09,9.987305139645905e-09,7.980357048819197e-12,3.4494370136561492e-09
Douglas,0.009249374450223495,0.051750760525465,5.649833383358782e-07,0.017489814131273453
"Dover AFB, Delaware",1.980893843138868e-06,1.1156111282785724e-05,1.5651473432625418e-07,3.3146114451103768e-06
Dozin' at the Knick,2.1509253355619317e-15,1.5319895949160317e-14,7.005635541660035e-20,4.965781891751554e-15
Dr. Seuss,0.03844696207427088,0.2224478926801912,3.2927264769531926e-06,0.06988630252856608
"Dr. Toseland, a toxicologist",7.838349946483854e-12,4.4082724745956666e-11,1.9692022060443147e-15,1.5247516258258456e-11
DreamWorks Animation,0.06502247803531061,0.4409223666125685,5.401860741950919e-05,0.13661769723824727
Dublin,0.13032029162444014,0.8425828814506531,8.20479101548699e-07,0.26163886468293107
Dutch politician Pim Fortuyn,1.5340483338501417e-05,7.284071053700209e-05,3.5074583450357625e-10,2.311904435629689e-05
E.ON's chief operating officer,2.108695670355683e-12,4.895362886439195e-12,7.491342808238675e-13,1.3187599055043894e-12
EC,0.0001364640223300596,0.0008233519038185,2.5645861114753643e-06,0.0002549067953747699
ECFA issues,1.625932297355317e-11,1.5566037500934448e-10,2.9975021638518933e-15,4.900929733835777e-11
EEC/EC interior and justice ministers,1.929422316161819e-15,1.929422302444396e-14,1.089438040659735e-25,6.10136903923074e-15
ELO Part II,3.106954673256149e-10,2.368839592471389e-09,3.999688661605473e-13,7.385403154034396e-10
ESR,0.0009202282341809432,0.007829805344972,4.22926221265948e-07,0.002433812391416452
"East of the Mississippi, the genre",1.5845421901340932e-13,6.401121006162139e-13,3.7156494144273604e-17,2.594930697106931e-13
Easter shopping,7.275292406535112e-07,6.304440209486538e-06,3.7057195054434155e-10,1.9622002254753306e-06
Ecuador's government,1.8397552145129086e-08,7.098990802703966e-08,6.824755654634624e-10,2.2446123047664973e-08
"Edmonds, Mukilteo, and Seattle",6.221334434195872e-11,3.894588053842688e-10,3.3414092435337133e-16,1.355498606690658e-10
Edward Cullen in the movie,3.2391478142937286e-06,1.1459097228570328e-05,2.281907796344202e-08,3.538807685018363e-06
Edwin Stanton of the United States Coastguard,1.2528361805551869e-15,3.4218302641581318e-15,3.555109660683987e-18,1.1724294357022346e-15
Egypt,0.1271858765860088,0.4019457101821899,0.0015524566406384,0.13798349334347668
Egyptian natural gas,8.178119404358127e-08,6.873811136199866e-07,2.3261867242636552e-10,2.1423231001240485e-07
"Eiliv Austlid, represented by three of his children",2.381214601248688e-25,1.2913232115275624e-24,2.367505093213191e-29,4.378401596588622e-25
El Mariachi,0.003642457953958738,0.0232954599529432,6.49742879414988e-07,0.007302058203631123
El fogon de los gauchos,3.740770684526883e-13,3.740604418411905e-12,9.637312153369333e-22,1.1828771375069243e-12
Eleven babies,8.15416992081928e-09,3.290775850646759e-08,1.0927324656574212e-11,1.2467524785868179e-08
Elgin enterprise,2.3977087888906545e-10,2.234471618107732e-09,1.853414722459536e-12,7.01151264715318e-10
Elizabeth,0.008395849375347061,0.0416838228702545,4.518904916039901e-06,0.012978065779286337
Elizabeth of York,0.004750395890364355,0.0290250504470421,5.086126420621613e-08,0.00931231393654508
Emerson,0.16610282219189682,0.7431858777999878,0.0002108901098836,0.2557968626025191
Emma Lazarus,0.022046241389050744,0.200015649187554,1.7369077547968446e-06,0.06276056416760545
"Emmanuel's ""La Chica de Humo """,2.0272115431809128e-24,1.2544509749506345e-23,5.416288037162989e-28,4.0701449860265744e-24
Empress,0.05573175137800286,0.5493258018187817,1.2393662997439069e-08,0.1734378007384447
England,0.04649358332808329,0.4481316208839416,7.8852735896362e-06,0.14113804569402855
England and Germany,7.461421556738984e-06,6.234428534601114e-05,4.461020985102139e-12,1.9470151807186564e-05
England and Wales,0.010580597621810045,0.0503086463330492,1.0480382621370428e-06,0.01835757547815678
England coach Fabio Capello,4.102745513809101e-07,3.971305741573675e-06,1.1413406886520641e-12,1.2517245951622311e-06
England coach Martin Johnson,2.0705798791578044e-06,1.2780598697174686e-05,7.954191714011189e-15,4.117390286858981e-06
"Entei, along with its counterparts Raikou and Suicune",9.003919545615397e-14,1.707179406149208e-13,1.5098076227792096e-16,6.879241906646504e-14
Entrena,3.036888492894417e-08,1.8270074033401018e-07,9.516934945589072e-12,5.669787893119912e-08
Ephesian Artemis Artemis,2.5012247827825818e-11,1.720757827279127e-10,4.1756952003960284e-18,5.686473709873214e-11
Epiphanius,0.000597888730268867,0.0035417050509229,1.2420272903049105e-06,0.0011296431480074486
Ergophobia,8.559916409944487e-07,5.756014574025137e-06,2.533267271596458e-09,1.777911079826284e-06
"Eric Mink, writing for the New York Daily News",2.1115940296376485e-19,1.4999018532430582e-18,9.757370018984524e-23,4.640580170189154e-19
Erwin Ringel,9.396708755961652e-10,6.500710250179212e-09,3.202873746527501e-15,2.1529793814075788e-09
Esme in The Slippery Slope,2.907160542719168e-16,1.258657242891636e-15,2.221703642712208e-19,4.1798891318627173e-16
Espacenet,0.000328044201856977,0.0011240000362781,1.8698582519643158e-07,0.0004715946153504286
Esperstedt,1.4588989013941622e-08,1.454933147709751e-07,8.212906232135397e-16,4.599521961937501e-08
Essen,0.01192858961259018,0.0993200168013572,6.919415795891838e-08,0.031274314617732106
Estadio Jose Duarte de Paiva,3.665751908492548e-17,1.74624912278364e-16,5.792773477241236e-23,6.14032295587407e-17
Ethel,2.0523572630998134e-05,9.342749528490346e-05,7.954287425246593e-08,3.5514013520674745e-05
Ethel Merman,0.0022642595917632493,0.0188712735942506,4.857618801982958e-06,0.005910238216331358
Ethiopia,0.17002555630460844,0.7125821113586426,4.2454368667677045e-05,0.23219864029724516
"Eurasia east to Western Siberia, south to Algeria and on the Atlantic islands",2.1382402096036212e-29,7.735157138461728e-29,9.335080325216854e-33,2.672816052256143e-29
Europe,0.02396254533377936,0.1103096753358841,0.0001259480195585,0.04201423692235212
"Europe's governing volleyball body, the Confederation Europeenne de Volleyball",1.0873700680711703e-16,6.969087130045695e-16,1.5145929101441222e-22,2.2581770503479987e-16
European Central Bank chief Jean-Claude Trichet,5.939021470247988e-09,2.370422585044603e-08,8.191021466271028e-12,8.900505431633173e-09
European and Turkish firms,1.6407777314827468e-13,1.0528737082182125e-12,5.259934247116257e-16,3.245333216573032e-13
European investors,1.3220010692022099e-05,0.0001144789766875,7.499877714366531e-09,3.563999709978549e-05
European private-equity group GMT Communications Partners,7.363205687411279e-23,3.559023696232186e-22,1.2478522451349956e-24,1.092535474186742e-22
Eusebius,0.00696216627302954,0.0278117054966009,0.0001570319399696,0.008990071457334138
"Even more of a coincidence, the house that the Knights club arranged for Li Yan",7.335427697021907e-45,4.587574187878806e-44,1.526462024375786e-47,1.503219026180811e-44
Eversel,3.090753728592963e-12,1.3286847614768812e-11,4.12695797326504e-13,3.998489925943933e-12
Everybody,1.667823016191505e-05,6.5915024606511e-05,4.816615160052606e-07,2.401831672861179e-05
Everything,3.0474571440200683e-05,0.0001137864237534,1.41471900860779e-06,3.7933123045683706e-05
Everything Must Go,1.2900955336661325e-06,7.85928725289171e-06,2.6933636058300614e-08,2.6050869571810053e-06
Excello,1.1190314696085339e-08,4.0864516865400784e-08,3.9149006739157806e-11,1.4422060848999036e-08
FBI Special Agent Emma Hollis,5.660567329841073e-12,3.213003851914363e-11,1.915841694708584e-14,1.0487771958752418e-11
FBI agents,0.0004647649766564792,0.0031443283548057,5.027418730185512e-06,0.0009696237400935193
FEMSA,9.152421045054993e-05,0.000883366943861,4.5863865943514737e-10,0.0002783777609178489
FFA spokesman Rod Allen,6.247007392724861e-18,2.0268064261220494e-17,1.120562885647268e-19,6.813763611865013e-18
FINA,0.05554590923162892,0.2848229406547364,3.408716850587172e-05,0.08773136886013114
Faber,6.614820729608022e-05,0.0002335795435109,3.64097839089644e-08,9.021479786997091e-05
Fabricio Coloccini,0.00013934215024259496,0.0003658689218882,8.742960666436637e-07,0.000129528883687955
Factories,0.004208605389013901,0.0248525831848382,7.308797822419381e-06,0.008701526951731353
Fairfax Public Access (FPA),4.871330656215895e-11,4.745001168118543e-10,7.972681657560463e-17,1.496584627819808e-10
Farrell,2.0344069319833123e-06,1.124167647503782e-05,3.961992689482941e-08,3.320138859837103e-06
Farro salad,2.1589519868796128e-08,1.0886742965603169e-07,1.3310210254158464e-10,3.3430338758426966e-08
Farwell,6.727956336263956e-07,2.8996307456971007e-06,8.592950838832755e-08,8.19693846045553e-07
Favoured habitats,1.5512626771267423e-09,7.1050023068262225e-09,2.0202131217063012e-11,2.443470263977796e-09
Faxanadu,2.948492381791317e-08,1.1190098484803353e-07,2.4378020843920693e-10,3.8871026866437545e-08
February,0.06459118877810395,0.2966691255569458,2.0274817870813425e-05,0.1052954663399936
Federal NDP leadership candidate Brian Topp,4.459395294849818e-13,4.3930960681174826e-12,5.944874412905123e-19,1.3870313606358954e-12
Fermi,0.004713151686737345,0.0221236334975005,9.134862404854178e-05,0.006391789923003047
Ferrari,0.21174288164474997,0.6218000054359436,0.0006015557446517,0.20237214171478934
Figueroa-Feliciano,7.910652745363011e-13,2.389625728204775e-12,1.7064096321028463e-14,8.993141890986366e-13
Filoviridae,0.0449504554835934,0.4484915794615285,1.5362925307038566e-09,0.14179000561186902
Final assembly production,8.817808003523626e-10,5.073979830594952e-09,7.383980960965729e-12,1.601080792721905e-09
Fink,1.1981120808107834e-07,7.603540343987343e-07,9.054971736737527e-10,2.2950121645214595e-07
Florida law,1.463532984878048e-06,9.808807500754453e-06,9.794468517510388e-09,2.9883794572684586e-06
Food,0.007878529145818864,0.036324992775917,9.551991388434544e-05,0.013603064472061183
Fordham Essex,3.068841820973423e-11,2.9561341843930887e-10,8.346036645759827e-14,9.311469157884237e-11
Foreign rights groups,1.192745237317797e-10,7.036754057352021e-10,8.70046243549294e-15,2.1765272747666114e-10
"Former Democratic fund-raiser Thomas M. Gaubert, whose savings and loan was wrested from his control by federal thrift regulators",1.1003647179083382e-45,1.0911306357311926e-44,2.8815483141671206e-55,3.447335623937233e-45
Former immigration minister Judy Sgro,4.793143373921335e-14,4.617492913472605e-13,1.3250021657562172e-17,1.4546959770361253e-13
Fort King,0.0005570636964249241,0.0049348207203945,1.601204028055638e-09,0.0015452790234247301
"Fortabat, whose marriage to Magdalena Corti Maderna ended in divorce",6.623366918712586e-32,4.170044243309551e-31,3.109868396100305e-38,1.3818721311967352e-31
Fossils,0.009495265554329274,0.059362631291151,2.4366121579078023e-05,0.018210351845360687
Four days later,2.7513371833596197e-09,1.0928558668492938e-08,2.2044156491564962e-11,4.364520386610273e-09
Frame,0.03952547435965238,0.1857332438230514,3.045048470085021e-05,0.07612030770186515
France,0.06017557731829578,0.2570094764232635,0.0045100608840584,0.08692859132667069
France and Germany,7.704732810892083e-06,5.088846919375341e-05,2.6051680971247126e-09,1.6134970954746307e-05
Frank Francisco,9.745571672131548e-06,5.6476317427757005e-05,1.0197058728934578e-08,1.7298056685441717e-05
Frankfurt,0.012193767723965689,0.0791566669940948,4.2218680391670205e-06,0.024943699783308897
Fredrik Hogberg,4.205431462626083e-10,2.305811345940522e-09,5.490091034399417e-15,7.293767140323612e-10
French riders,9.926091397877828e-06,7.552301838997019e-05,4.555824039006034e-11,2.3460360680784175e-05
Frequent clashes between the two European powerhouses over multi-billion-euro (dollar) bailout packages for Greece and then the wider eurozone,5.197285133979498e-41,2.7508847064024838e-40,1.6546175599860138e-44,9.576482039434642e-41
Friday,0.07794350885087618,0.3914953172206878,0.0014767068205401,0.11680735937544574
Friday prayers,0.0007143252469641563,0.0046405665630846,4.258929969060655e-10,0.001454021072567367
Friday's sell-off,1.390176610965085e-08,9.61514007505134e-08,1.994547201126371e-12,2.933864479569494e-08
Friesian imported from Germany and Holland,5.662354379944493e-16,2.8541704857551484e-15,2.2786778891620538e-18,9.329897143761089e-16
"Front Line member Eric Young in the main event, which he lost after Young pinned him following a Death Valley driver",4.418033057941518e-47,2.2163384207611662e-46,1.1943572227396913e-57,8.441435566836466e-47
"Fujian Province, located in southeast China's coastal area",1.4588264528196136e-15,6.677698026022743e-15,1.1341638603043366e-17,2.071544939562528e-15
