Entity,average_probability,high_probability,low_probability,std_dev_probability
Complutense University,3.0582343027308527e-13,2.2965910645856045e-12,6.161223134409828e-18,7.104961825738129e-13
Comrade Putin,1.6050289163607318e-11,1.4147156764344574e-10,1.0063339557630597e-21,4.4448245321370855e-11
Confucianism,1.8495836013997143e-08,1.5247417450277614e-07,2.494834284803918e-17,4.742570233702955e-08
Convent Thoughts,3.175037770517751e-15,2.2383256913355487e-14,4.5381343058458526e-30,7.107136736130773e-15
Coogee,2.2032440731066662e-11,2.1695561023978752e-10,4.4594516319748955e-18,6.84970554411915e-11
"Copenhagen, Denmark",6.195853669040169e-12,3.459121994376997e-11,2.042225503125589e-29,1.2441463064932188e-11
Cosby,6.5666109844815255e-06,6.517076629091508e-05,3.5346380205479425e-15,2.0591942678979906e-05
Cosworth,3.403471804025139e-08,3.075865267614673e-07,1.1965081176913394e-10,9.637525538929682e-08
County Durham,6.141171670568611e-08,6.136219638938563e-07,3.503165085470231e-17,1.940269422261029e-07
County Kilkenny,1.2007161908581313e-12,1.2007038488982226e-11,1.2894480399659505e-35,3.7969546215211245e-12
Court records,6.022761082938548e-09,3.9292714790125285e-08,2.546721419057112e-12,1.2064599477154093e-08
Creative Writing,2.0665164252887555e-11,8.370731997265261e-11,3.660892503634512e-18,3.1088899284519406e-11
Creative alternatives like Dvorak and more recently Swype still,1.3067110017694132e-31,1.3067109779762289e-30,1.3691456185798456e-76,4.1321829255909314e-31
"Creswell, Munsell, Fultz & Zirbel",2.7377492558844967e-52,2.394012537699027e-51,1.1289611420279872e-61,7.496379947960277e-52
Critiques of Human Rights Philosophers who have criticized the concept of human rights,4.4295768170091705e-24,3.343200677624063e-23,9.356150540242904e-57,1.0659254587351995e-23
Crown Prince Qi,6.166069003923031e-14,6.165089389478e-13,7.355611676638681e-22,1.949538028089838e-13
Crude futures,4.106076093454516e-08,4.106069194793402e-07,4.318149084233445e-15,1.298452846186075e-07
Culver et al.,4.189762539838037e-27,1.6097616951398792e-26,7.088956815513669e-36,5.6904808796477845e-27
Cyrenaica,2.829244997225693e-16,1.319995354931241e-15,7.636915711103254e-26,4.799831947640688e-16
Czechoslovakia,0.00015120920373523842,0.0015100168232587,8.715840187384149e-15,0.0004774367582875413
D'Amour,1.2343369682783424e-16,7.820069513245067e-16,2.9919994471508065e-25,2.5379579586359716e-16
Dante Gabriel Rossetti,2.0024340861885834e-19,2.0023057758418984e-18,1.82435643312243e-42,6.331801752950807e-19
Dave Albo,4.630725989419842e-13,4.615631986130677e-12,3.1174517164905977e-21,1.45906592058651e-12
David Jenkins,2.547016622357673e-06,1.114388705270074e-05,2.171899282771088e-11,3.2795829882647033e-06
De Pedis,3.4169216690281393e-13,2.4529277140551666e-12,3.536131149592895e-21,7.773803596242311e-13
DeLay's wife,9.800133820962422e-13,7.684591670064399e-12,4.34110264653561e-19,2.420678736494335e-12
December,0.027799384202629514,0.2148782461881637,1.3931530595812092e-08,0.06842168036888262
December of the same year,2.860296782550188e-11,1.7273108018198218e-10,1.3664797092371116e-20,5.833362962922025e-11
December of this year,1.6924994278020084e-07,1.6896170128577523e-06,7.955756514260771e-24,5.342032804155946e-07
Deloitte,6.100141738539051e-09,4.9722331223542175e-08,1.2405392044306167e-17,1.5721212963043953e-08
Democrat Senator Jack Reed,1.2420524325113759e-11,1.057429935782496e-10,1.3753253202832137e-20,3.3227644051356835e-11
Democratic strength,5.985295534168154e-11,5.103278092104355e-10,4.392758430573222e-13,1.5857191071463047e-10
Democrats,2.214930926269787e-06,1.1912519767065533e-05,4.797811481438431e-09,4.141332389962458e-06
Deputy Director of Central Intelligence,6.966765411835651e-12,6.747926503779426e-11,7.942865145506592e-19,2.1263700406160702e-11
Derek St. Holmes,8.25916366673035e-18,4.385112732125844e-17,1.1389679341697944e-24,1.4375332623653926e-17
Deutsch,0.00023120902768979912,0.0022370230755236,5.250805361086181e-12,0.0007048843168216149
Didelphidae,1.0440043704492359e-14,9.189811318015568e-14,1.9397909923492988e-21,2.885212300249372e-14
"Diexi Haizi, Mao'ergai, Songpan",1.5561282074736118e-63,1.0367683559472444e-62,1.3893516395143455e-69,3.4952471430578166e-63
Diocletian,2.3661887825412e-11,1.9511766908761863e-10,1.0964914261096071e-19,6.1566969264332e-11
DirecTV,3.635340322215164e-09,2.2332154666497953e-08,7.040546172328407e-18,7.909840415089612e-09
Disney,0.0059124814035204105,0.0290983039885759,7.355016151677772e-09,0.009834892771169333
Dissemination,3.003892653684538e-10,3.0038918431671612e-09,3.88591203698917e-20,9.499139784422856e-10
Dissonance,2.0149577225988375e-15,1.8154979964594348e-14,2.1418546130324787e-18,5.677630445650119e-15
"Donald Harty, president of Charisma Group Inc., a New York franchisee of Grand Metropolitan PLC's Burger King chain",6.099336719439965e-73,6.099336719292417e-72,3.237091430310273e-111,1.928779624921126e-72
Donoghue's,2.305916045813102e-14,2.061211395567847e-13,9.00788997961988e-22,6.452187505671954e-14
Douglas,0.004487305695563247,0.0448716954505528,5.449260034844351e-15,0.014189628177324014
"Dover AFB, Delaware",1.0951695578730574e-14,5.72203954252773e-14,4.86420458194957e-22,1.9573090861621097e-14
Dozin' at the Knick,2.5950582307738938e-21,2.482793489990504e-20,2.244563359933933e-30,7.818669765304624e-21
Dr. Seuss,2.708335162307278e-06,2.7083128915273027e-05,1.7583566568437768e-15,8.564429528587785e-06
"Dr. Toseland, a toxicologist",4.0781721944308914e-21,3.7620011117449075e-20,6.278114698046525e-28,1.1805612522451885e-20
DreamWorks Animation,2.8209436745363555e-07,1.3424436320184864e-06,1.1049213510457734e-11,5.478987953098513e-07
Dublin,1.764518690460028e-05,0.0001722850851069,4.114033122393205e-12,5.433842481030983e-05
Dutch politician Pim Fortuyn,7.710729566602786e-21,7.625345873931244e-20,9.065198781416453e-37,2.4084821401152052e-20
E.ON's chief operating officer,5.4379282547926226e-15,4.517659614167805e-14,1.6648531527417908e-21,1.4214259420649494e-14
EC,0.00011930583362402097,0.0003612964355852,7.388852307776971e-10,0.0001586512529853611
ECFA issues,6.897651517672089e-15,6.879087347084712e-14,1.487099614152599e-22,2.1747073088460784e-14
EEC/EC interior and justice ministers,2.6475753275652643e-28,1.140629172575427e-27,3.6248086966682874e-37,3.9973142975986328e-28
ELO Part II,3.691738106215751e-17,3.009304206165708e-16,8.19496757308149e-28,9.386194561406696e-17
ESR,2.3495056527993953e-05,0.0002349354301232,9.720400691668128e-17,7.429257448325633e-05
"East of the Mississippi, the genre",1.4497601279113673e-11,1.0841741636254223e-10,3.0083825440549767e-22,3.385340621302081e-11
Easter shopping,1.1503931470351282e-09,6.229177723627349e-09,2.3595949517788893e-17,2.3517865451891295e-09
Ecuador's government,5.770486846172282e-11,1.7510589331226898e-10,1.48203965113483e-19,7.406769379268328e-11
"Edmonds, Mukilteo, and Seattle",9.734748874626612e-23,9.561622283734145e-22,1.0991755315959098e-37,3.018005895372114e-22
Edward Cullen in the movie,2.6750304567422667e-05,9.371567113682128e-05,6.544764448777554e-13,3.715142686615202e-05
Edwin Stanton of the United States Coastguard,6.608518700577478e-21,5.0158372032492844e-20,1.3026531871803761e-24,1.5666879897040126e-20
Egypt,4.016393962355095e-05,0.0003660777292679,3.4727509756748987e-09,0.0001147140402252465
Egyptian natural gas,2.96689445081216e-11,2.4873691419110703e-10,6.064758367025156e-19,7.747461115620234e-11
"Eiliv Austlid, represented by three of his children",1.5645268726262634e-33,1.2337257632930023e-32,3.664164521065078e-50,3.9253219586773015e-33
El Mariachi,8.000712055993191e-10,4.404615958264818e-09,3.022604505427972e-19,1.6974178097812478e-09
El fogon de los gauchos,3.46130629397445e-27,2.533367510075237e-26,6.792792263317577e-69,8.2198567147614e-27
Eleven babies,3.119323643847697e-07,3.1078493283976467e-06,1.9531540292774188e-19,9.82388778911057e-07
Elgin enterprise,1.7263223796356624e-13,1.218347740636609e-12,7.270819953527282e-20,3.9122492094443836e-13
Elizabeth,0.022221860017292816,0.1656183302402496,2.441113311490994e-09,0.051814883954342784
Elizabeth of York,1.2187383636627032e-05,0.0001214306943311,9.30219035089524e-12,3.8384335030083805e-05
Emerson,3.010704508588944e-07,2.758970514612905e-06,2.0950841109903943e-16,8.671745881362565e-07
Emma Lazarus,4.161636094688809e-11,3.4494583294721393e-10,5.651415555517684e-16,1.0882017288211153e-10
"Emmanuel's ""La Chica de Humo """,3.532361912437566e-36,2.2511597183114408e-35,1.5895303580677886e-38,7.24442966208802e-36
Empress,2.064915836847897e-20,1.068171416332007e-19,7.721520351932627e-24,3.3239277276435463e-20
England,0.002591632945129855,0.0103787090629339,2.136925303375392e-08,0.0036017809375776537
England and Germany,0.00021265238150853017,0.001710664134628,7.402673999200825e-12,0.0005404169915294285
England and Wales,5.389409943711992e-08,5.181241111748236e-07,3.885746838772555e-14,1.632277142159564e-07
England coach Fabio Capello,1.2743728921281941e-10,1.2425453521647163e-09,4.7166761303503804e-20,3.919343818300071e-10
England coach Martin Johnson,9.952944432664997e-07,9.859757367424757e-06,1.5752265428307152e-27,3.1147125106189624e-06
"Entei, along with its counterparts Raikou and Suicune",2.9951048920009922e-46,2.985497382827946e-45,1.462476808259963e-59,9.437625571425554e-46
Entrena,3.2310261660014947e-15,2.7060244718852716e-14,1.8457549648518197e-22,8.517386487304934e-15
Ephesian Artemis Artemis,7.035787828987775e-21,4.9307232511734496e-20,4.4729343720036836e-40,1.5873960001798124e-20
Epiphanius,2.6522974269158657e-10,2.6522254067781932e-09,1.7140073071177312e-18,8.387047850526278e-10
Ergophobia,3.038214666684433e-13,2.9672102949957455e-12,5.543850813194564e-19,9.358825672171888e-13
"Eric Mink, writing for the New York Daily News",3.747065405166513e-20,3.0025103434671983e-19,4.2850645649209325e-28,9.402607625233542e-20
Erwin Ringel,4.0027046469084844e-18,2.624443154706585e-17,7.233103631886978e-26,8.930683165732663e-18
Esme in The Slippery Slope,7.51672900005551e-21,5.025586110103894e-20,1.3832791414168703e-24,1.5637013049117573e-20
Espacenet,4.865264606444515e-26,4.598210113929175e-25,3.89924158916559e-38,1.4469323984736492e-25
Esperstedt,7.071755103087563e-17,3.804077626166767e-16,7.524023002991152e-27,1.313446616971143e-16
Essen,6.83785963778882e-08,3.583274340610785e-07,1.1006415824146864e-12,1.3466849101454324e-07
Estadio Jose Duarte de Paiva,1.2337530299989338e-23,8.982382587460299e-23,1.0796310754596427e-32,2.875257539667194e-23
Ethel,2.8615132870364166e-08,1.1426345291546633e-07,2.794897670227918e-17,4.628999304788859e-08
Ethel Merman,7.289445422217277e-11,7.263591315535772e-10,1.5569494096757012e-19,2.2960476110625896e-10
Ethiopia,0.0019199220011026075,0.0188407016479308,3.9602615523521045e-18,0.0059457902810226134
"Eurasia east to Western Siberia, south to Algeria and on the Atlantic islands",7.729051521520137e-37,7.665781295237049e-36,1.0004475904379984e-45,2.4219540826866294e-36
Europe,0.0008292841027613526,0.0024012667126953,1.4336886344779032e-08,0.0009722644202207276
"Europe's governing volleyball body, the Confederation Europeenne de Volleyball",7.54415079728709e-50,6.150847103575383e-49,1.1397368246918598e-56,1.9460150784788582e-49
European Central Bank chief Jean-Claude Trichet,5.963934741725191e-21,3.538535634605652e-20,1.3447957143565257e-51,1.1506399961444908e-20
European and Turkish firms,7.992826455290948e-10,5.3615701397369375e-09,5.44686087884754e-23,1.6668034121462719e-09
European investors,0.0001841291369847532,0.0014952757629738,1.7610979978056187e-10,0.0004727563430612386
European private-equity group GMT Communications Partners,9.593956282031628e-31,4.7038439824358005e-30,8.66146500230616e-34,1.5177867854225762e-30
Eusebius,4.140620843397464e-10,3.5666318374506596e-09,4.167262506110974e-20,1.1166643018766988e-09
"Even more of a coincidence, the house that the Knights club arranged for Li Yan",1.9137705739373322e-38,1.9126183931589787e-37,3.6515349516987567e-84,6.04782633656138e-38
Eversel,1.0676195213898196e-14,7.405020567726183e-14,2.355774201888267e-19,2.2933170420146684e-14
Everybody,0.006321215955594114,0.0430966950953006,2.5727929999792285e-15,0.013383174955480389
Everything,2.929652157468432e-06,2.816303094732575e-05,2.1290802454387856e-10,8.869096100388068e-06
Everything Must Go,8.121485855036191e-14,7.307534943941363e-13,1.411387184906512e-18,2.2942938420497714e-13
Excello,6.756482914523198e-15,6.176692572774451e-14,2.6497740206668945e-22,1.9392369178794875e-14
FBI Special Agent Emma Hollis,2.1643369778654233e-17,1.0556903222477179e-16,1.945557671047612e-19,3.5360277021682457e-17
FBI agents,2.3527347124767556e-05,0.0002352287257274,1.2875635138539347e-10,7.438428284464393e-05
FEMSA,8.99679268726397e-11,5.827479924773471e-10,2.5693831475408706e-19,1.9670163348057768e-10
FFA spokesman Rod Allen,8.09382745946979e-15,6.502264149796378e-14,6.554265960172437e-25,2.022599381657876e-14
FINA,1.4015377303362374e-07,9.224685093162516e-07,2.2979431933038175e-13,2.845155073099957e-07
Faber,1.9609658615124444e-08,6.1404527957464e-08,9.370327444003876e-18,2.363845847246365e-08
Fabricio Coloccini,6.0601661097627766e-21,6.058172152125894e-20,2.2210371194900197e-30,1.9156922133851573e-20
Factories,5.130736840220369e-07,4.268664853102918e-06,4.258298058404781e-17,1.3416101266532812e-06
Fairfax Public Access (FPA),1.856158753298129e-23,7.464045824813489e-23,1.3495037672425655e-28,2.5808783683061004e-23
Farrell,9.620710564227588e-09,2.5165638814933428e-08,1.588436514477614e-14,1.0465436671681252e-08
Farro salad,1.632149421263896e-13,1.0277474439063588e-12,1.2286775775561543e-16,3.4147712382483997e-13
Farwell,5.63819017574038e-14,2.937426760586646e-13,2.717664584738215e-16,9.283847741443973e-14
Favoured habitats,8.131216574040142e-21,4.643095637576321e-20,1.5011454058815418e-23,1.496742280971009e-20
Faxanadu,2.230596731967854e-23,7.496718386440109e-23,8.607570009554886e-33,3.1389373621867224e-23
February,0.021403509606121845,0.1267768293619156,1.5775446726706832e-08,0.0446144507698336
Federal NDP leadership candidate Brian Topp,2.0409655057800737e-19,1.044242030813182e-18,5.6155584730228034e-24,4.098382879329401e-19
Fermi,6.277798031262677e-08,6.224806195769516e-07,2.50580623549542e-12,1.9666427890558193e-07
Ferrari,1.336321972177712e-06,1.1973861423055998e-05,8.187131268553535e-17,3.7525881913978606e-06
Figueroa-Feliciano,1.2818938140453705e-38,1.014092239818308e-37,8.677922929126545e-65,3.207980093315055e-38
Filoviridae,1.922726098432555e-15,1.6281447484926555e-14,2.276739956597528e-22,5.1001478832835825e-15
Final assembly production,2.3094978615065245e-14,1.0041213918042837e-13,4.236494912313834e-19,3.7661848001307965e-14
Fink,7.354173807678663e-09,4.2576616786875934e-08,5.1777362456425696e-14,1.3393146728383121e-08
Florida law,0.00043589942593768764,0.0036162579327094,6.442590220980738e-14,0.0011278251804256025
Food,0.000556021233789166,0.0055579277686774,2.975609689204184e-11,0.0017574908691456368
Fordham Essex,1.1533624198469565e-16,5.70605457217907e-16,2.4461926209211267e-19,2.3536892314337436e-16
Foreign rights groups,4.348052969546451e-06,2.1630695762090056e-05,3.19751196063113e-17,7.813705640348478e-06
"Former Democratic fund-raiser Thomas M. Gaubert, whose savings and loan was wrested from his control by federal thrift regulators",1.4853893587640394e-68,1.2567089377012948e-67,4.8847603043297785e-84,3.926132801829392e-68
Former immigration minister Judy Sgro,1.1076333789825578e-17,6.677783009222402e-17,9.627325145138447e-27,2.3954318321911606e-17
Fort King,4.148854882024212e-10,2.4275797592887597e-09,6.080892882415564e-12,7.795590473355562e-10
"Fortabat, whose marriage to Magdalena Corti Maderna ended in divorce",5.426381402815428e-57,5.426332604813628e-56,2.7476697900223495e-72,1.715955322766061e-56
Fossils,6.878188990160512e-07,3.234086908569673e-06,3.7559435011831295e-21,1.1968533358492729e-06
Four days later,3.655575138665848e-08,3.643891709501628e-07,2.509691556653577e-20,1.1518913404441296e-07
Frame,1.3608075636994954e-06,6.565384865098167e-06,2.6659641605419893e-08,2.2558822039305553e-06
France,0.0013149632989108426,0.0076735559850931,3.7593967050497674e-08,0.0028189931262065987
France and Germany,0.0002616241168894781,0.0022292740322629,2.70059924584103e-13,0.0007002214069030582
Frank Francisco,8.862211932451017e-11,4.509316162042563e-10,2.0305741215454089e-13,1.4237745301604288e-10
Frankfurt,6.935949438020855e-05,0.0005866422364638,5.3478096477394826e-14,0.00018355188349285362
Fredrik Hogberg,9.490787250097529e-17,9.489132637840262e-16,2.1854452532992688e-26,3.0006690958608535e-16
French riders,6.499637406798587e-05,0.000243485317442,1.8411994985917388e-11,8.654504366406292e-05
Frequent clashes between the two European powerhouses over multi-billion-euro (dollar) bailout packages for Greece and then the wider eurozone,3.4529527278872744e-57,1.4288029560336558e-56,1.369925407814165e-109,5.7948784812862e-57
